EventInstanceID,EventDefinitionID,EventDateTimeStart,EventDateTimeEnd,EventLocation,EventCapacity,EventRegistrationDeadline
EI976,ED4,2022-06-15 10:00:00,2022-06-15 12:00:00,Local Library,100,2022-06-08 10:00:00
EI977,ED6,2025-02-26 10:00:00,2025-02-26 12:00:00,Community Center Room A,100,2025-02-19 10:00:00
EI978,ED2,2025-03-01 10:00:00,2025-03-01 12:00:00,Local Library,100,2025-02-22 10:00:00
EI979,ED3,2024-06-25 10:00:00,2024-06-25 12:00:00,Community Center Room A,100,2024-06-18 10:00:00
EI980,ED6,2022-01-12 10:00:00,2022-01-12 12:00:00,Local Library,100,2022-01-05 10:00:00
EI981,ED5,2025-03-06 10:00:00,2025-03-06 12:00:00,Community Center Room A,100,2025-02-27 10:00:00
EI982,ED5,2025-06-05 10:00:00,2025-06-05 12:00:00,Virtual Zoom,100,2025-05-29 10:00:00
EI983,ED8,2023-05-12 10:00:00,2023-05-12 12:00:00,Ella Rises HQ,100,2023-05-05 10:00:00
EI984,ED5,2025-08-28 10:00:00,2025-08-28 12:00:00,Ella Rises HQ,100,2025-08-21 10:00:00
EI985,ED5,2025-07-17 10:00:00,2025-07-17 12:00:00,Ella Rises HQ,100,2025-07-10 10:00:00
EI986,ED5,2023-09-07 10:00:00,2023-09-07 12:00:00,Ella Rises HQ,100,2023-08-31 10:00:00
EI987,ED1,2024-08-11 10:00:00,2024-08-11 12:00:00,Community Center Room A,100,2024-08-04 10:00:00
EI988,ED5,2025-03-20 10:00:00,2025-03-20 12:00:00,Local Library,100,2025-03-13 10:00:00
EI989,ED3,2024-04-23 10:00:00,2024-04-23 12:00:00,Virtual Zoom,100,2024-04-16 10:00:00
EI990,ED10,2025-04-15 10:00:00,2025-04-15 12:00:00,Virtual Zoom,100,2025-04-08 10:00:00
EI991,ED2,2023-11-11 10:00:00,2023-11-11 12:00:00,Art Studio 2,100,2023-11-04 10:00:00
EI992,ED5,2022-08-25 10:00:00,2022-08-25 12:00:00,Ella Rises HQ,100,2022-08-18 10:00:00
EI993,ED8,2022-02-04 10:00:00,2022-02-04 12:00:00,Ella Rises HQ,100,2022-01-28 10:00:00
EI994,ED6,2022-02-16 10:00:00,2022-02-16 12:00:00,Virtual Zoom,100,2022-02-09 10:00:00
EI995,ED5,2024-07-04 10:00:00,2024-07-04 12:00:00,Virtual Zoom,100,2024-06-27 10:00:00
EI996,ED8,2025-03-07 10:00:00,2025-03-07 12:00:00,Art Studio 2,100,2025-02-28 10:00:00
EI997,ED6,2023-10-18 10:00:00,2023-10-18 12:00:00,Ella Rises HQ,100,2023-10-11 10:00:00
EI998,ED1,2024-09-15 10:00:00,2024-09-15 12:00:00,Local Library,100,2024-09-08 10:00:00
EI999,ED1,2022-06-12 10:00:00,2022-06-12 12:00:00,Ella Rises HQ,100,2022-06-05 10:00:00
EI1000,ED8,2023-08-18 10:00:00,2023-08-18 12:00:00,Ella Rises HQ,100,2023-08-11 10:00:00
EI1001,ED5,2023-01-19 10:00:00,2023-01-19 12:00:00,Local Library,100,2023-01-12 10:00:00
EI1002,ED2,2022-10-22 10:00:00,2022-10-22 12:00:00,Ella Rises HQ,100,2022-10-15 10:00:00
EI1003,ED6,2023-02-01 10:00:00,2023-02-01 12:00:00,Ella Rises HQ,100,2023-01-25 10:00:00
EI1004,ED1,2022-05-08 10:00:00,2022-05-08 12:00:00,Local Library,100,2022-05-01 10:00:00
EI1005,ED5,2022-01-27 10:00:00,2022-01-27 12:00:00,Ella Rises HQ,100,2022-01-20 10:00:00
EI1006,ED5,2023-05-25 10:00:00,2023-05-25 12:00:00,Virtual Zoom,100,2023-05-18 10:00:00
EI1007,ED4,2025-03-15 10:00:00,2025-03-15 12:00:00,Art Studio 2,100,2025-03-08 10:00:00
EI1008,ED10,2024-11-15 10:00:00,2024-11-15 12:00:00,Art Studio 2,100,2024-11-08 10:00:00
EI1009,ED4,2022-07-15 10:00:00,2022-07-15 12:00:00,Local Library,100,2022-07-08 10:00:00
EI1010,ED2,2024-10-12 10:00:00,2024-10-12 12:00:00,Local Library,100,2024-10-05 10:00:00
EI1011,ED2,2025-10-11 10:00:00,2025-10-11 12:00:00,Local Library,100,2025-10-04 10:00:00
EI1012,ED5,2023-09-14 10:00:00,2023-09-14 12:00:00,Community Center Room A,100,2023-09-07 10:00:00
EI1013,ED6,2023-02-15 10:00:00,2023-02-15 12:00:00,Local Library,100,2023-02-08 10:00:00
EI1014,ED10,2023-06-15 10:00:00,2023-06-15 12:00:00,Art Studio 2,100,2023-06-08 10:00:00
EI1015,ED3,2022-08-02 10:00:00,2022-08-02 12:00:00,Ella Rises HQ,100,2022-07-26 10:00:00
EI1016,ED6,2022-08-24 10:00:00,2022-08-24 12:00:00,Community Center Room A,100,2022-08-17 10:00:00
EI1017,ED8,2022-03-11 10:00:00,2022-03-11 12:00:00,Community Center Room A,100,2022-03-04 10:00:00
EI1018,ED7,2022-06-15 10:00:00,2022-06-15 12:00:00,Local Library,100,2022-06-08 10:00:00
EI1019,ED12,,,nan,,
EI1020,ED11,2024-06-15 10:00:00,2024-06-15 12:00:00,Local Library,100,2024-06-08 10:00:00
EI1021,ED4,2022-04-15 10:00:00,2022-04-15 12:00:00,Local Library,100,2022-04-08 10:00:00
EI1022,ED4,2022-05-15 10:00:00,2022-05-15 12:00:00,Virtual Zoom,100,2022-05-08 10:00:00
EI1023,ED4,2023-01-15 10:00:00,2023-01-15 12:00:00,Virtual Zoom,100,2023-01-08 10:00:00
EI1024,ED4,2023-05-15 10:00:00,2023-05-15 12:00:00,Virtual Zoom,100,2023-05-08 10:00:00
EI1025,ED4,2023-08-15 10:00:00,2023-08-15 12:00:00,Ella Rises HQ,100,2023-08-08 10:00:00
EI1026,ED4,2023-09-15 10:00:00,2023-09-15 12:00:00,Community Center Room A,100,2023-09-08 10:00:00
EI1027,ED4,2023-10-15 10:00:00,2023-10-15 12:00:00,Virtual Zoom,100,2023-10-08 10:00:00
EI1028,ED4,2024-03-15 10:00:00,2024-03-15 12:00:00,Community Center Room A,100,2024-03-08 10:00:00
EI1029,ED4,2024-07-15 10:00:00,2024-07-15 12:00:00,Community Center Room A,100,2024-07-08 10:00:00
EI1030,ED4,2024-09-15 10:00:00,2024-09-15 12:00:00,Community Center Room A,100,2024-09-08 10:00:00
EI1031,ED4,2024-11-15 10:00:00,2024-11-15 12:00:00,Community Center Room A,100,2024-11-08 10:00:00
EI1032,ED4,2025-05-15 10:00:00,2025-05-15 12:00:00,Art Studio 2,100,2025-05-08 10:00:00
EI1033,ED10,2022-04-15 10:00:00,2022-04-15 12:00:00,Art Studio 2,100,2022-04-08 10:00:00
EI1034,ED10,2023-07-15 10:00:00,2023-07-15 12:00:00,Local Library,100,2023-07-08 10:00:00
EI1035,ED10,2023-12-15 10:00:00,2023-12-15 12:00:00,Community Center Room A,100,2023-12-08 10:00:00
EI1036,ED10,2024-04-15 10:00:00,2024-04-15 12:00:00,Ella Rises HQ,100,2024-04-08 10:00:00
EI1037,ED10,2024-08-15 10:00:00,2024-08-15 12:00:00,Community Center Room A,100,2024-08-08 10:00:00
EI1038,ED10,2025-01-15 10:00:00,2025-01-15 12:00:00,Virtual Zoom,100,2025-01-08 10:00:00
EI1039,ED10,2025-03-15 10:00:00,2025-03-15 12:00:00,Community Center Room A,100,2025-03-08 10:00:00
EI1040,ED10,2025-08-15 10:00:00,2025-08-15 12:00:00,Local Library,100,2025-08-08 10:00:00
EI1041,ED10,2025-11-15 10:00:00,2025-11-15 12:00:00,Community Center Room A,100,2025-11-08 10:00:00
EI1042,ED7,2022-03-15 10:00:00,2022-03-15 12:00:00,Ella Rises HQ,100,2022-03-08 10:00:00
EI1043,ED7,2022-09-15 10:00:00,2022-09-15 12:00:00,Community Center Room A,100,2022-09-08 10:00:00
EI1044,ED7,2023-02-15 10:00:00,2023-02-15 12:00:00,Ella Rises HQ,100,2023-02-08 10:00:00
EI1045,ED7,2023-09-15 10:00:00,2023-09-15 12:00:00,Virtual Zoom,100,2023-09-08 10:00:00
EI1046,ED7,2023-12-15 10:00:00,2023-12-15 12:00:00,Virtual Zoom,100,2023-12-08 10:00:00
EI1047,ED7,2024-03-15 10:00:00,2024-03-15 12:00:00,Community Center Room A,100,2024-03-08 10:00:00
EI1048,ED7,2024-04-15 10:00:00,2024-04-15 12:00:00,Local Library,100,2024-04-08 10:00:00
EI1049,ED7,2024-12-15 10:00:00,2024-12-15 12:00:00,Local Library,100,2024-12-08 10:00:00
EI1050,ED7,2025-10-15 10:00:00,2025-10-15 12:00:00,Art Studio 2,100,2025-10-08 10:00:00
EI1051,ED2,2021-12-11 10:00:00,2021-12-11 12:00:00,Art Studio 2,100,2021-12-04 10:00:00
EI1052,ED2,2021-12-25 10:00:00,2021-12-25 12:00:00,Virtual Zoom,100,2021-12-18 10:00:00
EI1053,ED2,2022-01-22 10:00:00,2022-01-22 12:00:00,Community Center Room A,100,2022-01-15 10:00:00
EI1054,ED2,2022-01-29 10:00:00,2022-01-29 12:00:00,Art Studio 2,100,2022-01-22 10:00:00
EI1055,ED2,2022-02-05 10:00:00,2022-02-05 12:00:00,Ella Rises HQ,100,2022-01-29 10:00:00
EI1056,ED2,2022-02-12 10:00:00,2022-02-12 12:00:00,Community Center Room A,100,2022-02-05 10:00:00
EI1057,ED2,2022-02-19 10:00:00,2022-02-19 12:00:00,Ella Rises HQ,100,2022-02-12 10:00:00
EI1058,ED2,2022-03-12 10:00:00,2022-03-12 12:00:00,Community Center Room A,100,2022-03-05 10:00:00
EI1059,ED2,2022-03-19 10:00:00,2022-03-19 12:00:00,Art Studio 2,100,2022-03-12 10:00:00
EI1060,ED2,2022-04-16 10:00:00,2022-04-16 12:00:00,Local Library,100,2022-04-09 10:00:00
EI1061,ED2,2022-05-28 10:00:00,2022-05-28 12:00:00,Art Studio 2,100,2022-05-21 10:00:00
EI1062,ED2,2022-06-25 10:00:00,2022-06-25 12:00:00,Community Center Room A,100,2022-06-18 10:00:00
EI1063,ED2,2022-07-02 10:00:00,2022-07-02 12:00:00,Ella Rises HQ,100,2022-06-25 10:00:00
EI1064,ED2,2022-07-09 10:00:00,2022-07-09 12:00:00,Local Library,100,2022-07-02 10:00:00
EI1065,ED2,2022-07-23 10:00:00,2022-07-23 12:00:00,Community Center Room A,100,2022-07-16 10:00:00
EI1066,ED2,2022-08-06 10:00:00,2022-08-06 12:00:00,Virtual Zoom,100,2022-07-30 10:00:00
EI1067,ED2,2022-08-20 10:00:00,2022-08-20 12:00:00,Virtual Zoom,100,2022-08-13 10:00:00
EI1068,ED2,2022-08-27 10:00:00,2022-08-27 12:00:00,Virtual Zoom,100,2022-08-20 10:00:00
EI1069,ED2,2022-09-17 10:00:00,2022-09-17 12:00:00,Community Center Room A,100,2022-09-10 10:00:00
EI1070,ED2,2022-10-01 10:00:00,2022-10-01 12:00:00,Ella Rises HQ,100,2022-09-24 10:00:00
EI1071,ED2,2022-10-29 10:00:00,2022-10-29 12:00:00,Art Studio 2,100,2022-10-22 10:00:00
EI1072,ED2,2022-11-05 10:00:00,2022-11-05 12:00:00,Community Center Room A,100,2022-10-29 10:00:00
EI1073,ED2,2022-12-03 10:00:00,2022-12-03 12:00:00,Virtual Zoom,100,2022-11-26 10:00:00
EI1074,ED2,2022-12-10 10:00:00,2022-12-10 12:00:00,Art Studio 2,100,2022-12-03 10:00:00
EI1075,ED2,2022-12-24 10:00:00,2022-12-24 12:00:00,Art Studio 2,100,2022-12-17 10:00:00
EI1076,ED2,2022-12-31 10:00:00,2022-12-31 12:00:00,Local Library,100,2022-12-24 10:00:00
EI1077,ED2,2023-01-07 10:00:00,2023-01-07 12:00:00,Ella Rises HQ,100,2022-12-31 10:00:00
EI1078,ED2,2023-03-25 10:00:00,2023-03-25 12:00:00,Community Center Room A,100,2023-03-18 10:00:00
EI1079,ED2,2023-05-06 10:00:00,2023-05-06 12:00:00,Ella Rises HQ,100,2023-04-29 10:00:00
EI1080,ED2,2023-05-13 10:00:00,2023-05-13 12:00:00,Virtual Zoom,100,2023-05-06 10:00:00
EI1081,ED2,2023-05-27 10:00:00,2023-05-27 12:00:00,Local Library,100,2023-05-20 10:00:00
EI1082,ED2,2023-06-10 10:00:00,2023-06-10 12:00:00,Community Center Room A,100,2023-06-03 10:00:00
EI1083,ED2,2023-08-26 10:00:00,2023-08-26 12:00:00,Local Library,100,2023-08-19 10:00:00
EI1084,ED2,2023-09-02 10:00:00,2023-09-02 12:00:00,Local Library,100,2023-08-26 10:00:00
EI1085,ED2,2023-12-09 10:00:00,2023-12-09 12:00:00,Art Studio 2,100,2023-12-02 10:00:00
EI1086,ED2,2024-01-06 10:00:00,2024-01-06 12:00:00,Ella Rises HQ,100,2023-12-30 10:00:00
EI1087,ED2,2024-01-13 10:00:00,2024-01-13 12:00:00,Community Center Room A,100,2024-01-06 10:00:00
EI1088,ED2,2024-01-27 10:00:00,2024-01-27 12:00:00,Community Center Room A,100,2024-01-20 10:00:00
EI1089,ED2,2024-02-10 10:00:00,2024-02-10 12:00:00,Virtual Zoom,100,2024-02-03 10:00:00
EI1090,ED2,2024-02-24 10:00:00,2024-02-24 12:00:00,Local Library,100,2024-02-17 10:00:00
EI1091,ED2,2024-03-16 10:00:00,2024-03-16 12:00:00,Ella Rises HQ,100,2024-03-09 10:00:00
EI1092,ED2,2024-04-13 10:00:00,2024-04-13 12:00:00,Art Studio 2,100,2024-04-06 10:00:00
EI1093,ED2,2024-06-08 10:00:00,2024-06-08 12:00:00,Art Studio 2,100,2024-06-01 10:00:00
EI1094,ED2,2024-07-27 10:00:00,2024-07-27 12:00:00,Ella Rises HQ,100,2024-07-20 10:00:00
EI1095,ED2,2024-09-14 10:00:00,2024-09-14 12:00:00,Ella Rises HQ,100,2024-09-07 10:00:00
EI1096,ED2,2024-09-21 10:00:00,2024-09-21 12:00:00,Local Library,100,2024-09-14 10:00:00
EI1097,ED2,2024-09-28 10:00:00,2024-09-28 12:00:00,Local Library,100,2024-09-21 10:00:00
EI1098,ED2,2024-10-05 10:00:00,2024-10-05 12:00:00,Local Library,100,2024-09-28 10:00:00
EI1099,ED2,2024-11-09 10:00:00,2024-11-09 12:00:00,Local Library,100,2024-11-02 10:00:00
EI1100,ED2,2024-11-23 10:00:00,2024-11-23 12:00:00,Virtual Zoom,100,2024-11-16 10:00:00
EI1101,ED2,2024-11-30 10:00:00,2024-11-30 12:00:00,Ella Rises HQ,100,2024-11-23 10:00:00
EI1102,ED2,2024-12-07 10:00:00,2024-12-07 12:00:00,Community Center Room A,100,2024-11-30 10:00:00
EI1103,ED2,2024-12-14 10:00:00,2024-12-14 12:00:00,Local Library,100,2024-12-07 10:00:00
EI1104,ED2,2024-12-28 10:00:00,2024-12-28 12:00:00,Virtual Zoom,100,2024-12-21 10:00:00
EI1105,ED2,2025-02-08 10:00:00,2025-02-08 12:00:00,Local Library,100,2025-02-01 10:00:00
EI1106,ED2,2025-02-22 10:00:00,2025-02-22 12:00:00,Virtual Zoom,100,2025-02-15 10:00:00
EI1107,ED2,2025-03-22 10:00:00,2025-03-22 12:00:00,Ella Rises HQ,100,2025-03-15 10:00:00
EI1108,ED2,2025-03-29 10:00:00,2025-03-29 12:00:00,Ella Rises HQ,100,2025-03-22 10:00:00
EI1109,ED2,2025-06-07 10:00:00,2025-06-07 12:00:00,Ella Rises HQ,100,2025-05-31 10:00:00
EI1110,ED2,2025-06-14 10:00:00,2025-06-14 12:00:00,Local Library,100,2025-06-07 10:00:00
EI1111,ED2,2025-07-05 10:00:00,2025-07-05 12:00:00,Ella Rises HQ,100,2025-06-28 10:00:00
EI1112,ED2,2025-07-26 10:00:00,2025-07-26 12:00:00,Community Center Room A,100,2025-07-19 10:00:00
EI1113,ED2,2025-09-06 10:00:00,2025-09-06 12:00:00,Community Center Room A,100,2025-08-30 10:00:00
EI1114,ED2,2025-09-13 10:00:00,2025-09-13 12:00:00,Local Library,100,2025-09-06 10:00:00
EI1115,ED6,2021-12-08 10:00:00,2021-12-08 12:00:00,Virtual Zoom,100,2021-12-01 10:00:00
EI1116,ED6,2021-12-29 10:00:00,2021-12-29 12:00:00,Community Center Room A,100,2021-12-22 10:00:00
EI1117,ED6,2022-01-05 10:00:00,2022-01-05 12:00:00,Ella Rises HQ,100,2021-12-29 10:00:00
EI1118,ED6,2022-01-19 10:00:00,2022-01-19 12:00:00,Ella Rises HQ,100,2022-01-12 10:00:00
EI1119,ED6,2022-02-23 10:00:00,2022-02-23 12:00:00,Art Studio 2,100,2022-02-16 10:00:00
EI1120,ED6,2022-03-23 10:00:00,2022-03-23 12:00:00,Community Center Room A,100,2022-03-16 10:00:00
EI1121,ED6,2022-04-20 10:00:00,2022-04-20 12:00:00,Art Studio 2,100,2022-04-13 10:00:00
EI1122,ED6,2022-04-27 10:00:00,2022-04-27 12:00:00,Local Library,100,2022-04-20 10:00:00
EI1123,ED6,2022-05-11 10:00:00,2022-05-11 12:00:00,Art Studio 2,100,2022-05-04 10:00:00
EI1124,ED6,2022-06-01 10:00:00,2022-06-01 12:00:00,Art Studio 2,100,2022-05-25 10:00:00
EI1125,ED6,2022-07-13 10:00:00,2022-07-13 12:00:00,Virtual Zoom,100,2022-07-06 10:00:00
EI1126,ED6,2022-07-20 10:00:00,2022-07-20 12:00:00,Art Studio 2,100,2022-07-13 10:00:00
EI1127,ED6,2022-07-27 10:00:00,2022-07-27 12:00:00,Community Center Room A,100,2022-07-20 10:00:00
EI1128,ED6,2022-08-10 10:00:00,2022-08-10 12:00:00,Community Center Room A,100,2022-08-03 10:00:00
EI1129,ED6,2022-08-31 10:00:00,2022-08-31 12:00:00,Art Studio 2,100,2022-08-24 10:00:00
EI1130,ED6,2022-09-07 10:00:00,2022-09-07 12:00:00,Ella Rises HQ,100,2022-08-31 10:00:00
EI1131,ED6,2022-09-28 10:00:00,2022-09-28 12:00:00,Virtual Zoom,100,2022-09-21 10:00:00
EI1132,ED6,2022-10-26 10:00:00,2022-10-26 12:00:00,Community Center Room A,100,2022-10-19 10:00:00
EI1133,ED6,2022-11-16 10:00:00,2022-11-16 12:00:00,Ella Rises HQ,100,2022-11-09 10:00:00
EI1134,ED6,2022-11-30 10:00:00,2022-11-30 12:00:00,Ella Rises HQ,100,2022-11-23 10:00:00
EI1135,ED6,2022-12-07 10:00:00,2022-12-07 12:00:00,Art Studio 2,100,2022-11-30 10:00:00
EI1136,ED6,2022-12-28 10:00:00,2022-12-28 12:00:00,Art Studio 2,100,2022-12-21 10:00:00
EI1137,ED6,2023-01-04 10:00:00,2023-01-04 12:00:00,Art Studio 2,100,2022-12-28 10:00:00
EI1138,ED6,2023-01-11 10:00:00,2023-01-11 12:00:00,Ella Rises HQ,100,2023-01-04 10:00:00
EI1139,ED6,2023-01-18 10:00:00,2023-01-18 12:00:00,Art Studio 2,100,2023-01-11 10:00:00
EI1140,ED6,2023-02-08 10:00:00,2023-02-08 12:00:00,Community Center Room A,100,2023-02-01 10:00:00
EI1141,ED6,2023-02-22 10:00:00,2023-02-22 12:00:00,Virtual Zoom,100,2023-02-15 10:00:00
EI1142,ED6,2023-03-08 10:00:00,2023-03-08 12:00:00,Community Center Room A,100,2023-03-01 10:00:00
EI1143,ED6,2023-03-15 10:00:00,2023-03-15 12:00:00,Community Center Room A,100,2023-03-08 10:00:00
EI1144,ED6,2023-04-12 10:00:00,2023-04-12 12:00:00,Community Center Room A,100,2023-04-05 10:00:00
EI1145,ED6,2023-05-10 10:00:00,2023-05-10 12:00:00,Virtual Zoom,100,2023-05-03 10:00:00
EI1146,ED6,2023-05-17 10:00:00,2023-05-17 12:00:00,Ella Rises HQ,100,2023-05-10 10:00:00
EI1147,ED6,2023-05-24 10:00:00,2023-05-24 12:00:00,Community Center Room A,100,2023-05-17 10:00:00
EI1148,ED6,2023-06-07 10:00:00,2023-06-07 12:00:00,Art Studio 2,100,2023-05-31 10:00:00
EI1149,ED6,2023-07-05 10:00:00,2023-07-05 12:00:00,Art Studio 2,100,2023-06-28 10:00:00
EI1150,ED6,2023-07-19 10:00:00,2023-07-19 12:00:00,Ella Rises HQ,100,2023-07-12 10:00:00
EI1151,ED6,2023-07-26 10:00:00,2023-07-26 12:00:00,Community Center Room A,100,2023-07-19 10:00:00
EI1152,ED6,2023-08-02 10:00:00,2023-08-02 12:00:00,Virtual Zoom,100,2023-07-26 10:00:00
EI1153,ED6,2023-09-06 10:00:00,2023-09-06 12:00:00,Local Library,100,2023-08-30 10:00:00
EI1154,ED6,2023-11-01 10:00:00,2023-11-01 12:00:00,Ella Rises HQ,100,2023-10-25 10:00:00
EI1155,ED6,2023-11-08 10:00:00,2023-11-08 12:00:00,Local Library,100,2023-11-01 10:00:00
EI1156,ED6,2023-11-15 10:00:00,2023-11-15 12:00:00,Ella Rises HQ,100,2023-11-08 10:00:00
EI1157,ED6,2023-11-29 10:00:00,2023-11-29 12:00:00,Local Library,100,2023-11-22 10:00:00
EI1158,ED6,2023-12-13 10:00:00,2023-12-13 12:00:00,Virtual Zoom,100,2023-12-06 10:00:00
EI1159,ED6,2024-01-24 10:00:00,2024-01-24 12:00:00,Community Center Room A,100,2024-01-17 10:00:00
EI1160,ED6,2024-02-07 10:00:00,2024-02-07 12:00:00,Art Studio 2,100,2024-01-31 10:00:00
EI1161,ED6,2024-02-21 10:00:00,2024-02-21 12:00:00,Ella Rises HQ,100,2024-02-14 10:00:00
EI1162,ED6,2024-03-13 10:00:00,2024-03-13 12:00:00,Local Library,100,2024-03-06 10:00:00
EI1163,ED6,2024-04-03 10:00:00,2024-04-03 12:00:00,Art Studio 2,100,2024-03-27 10:00:00
EI1164,ED6,2024-05-15 10:00:00,2024-05-15 12:00:00,Community Center Room A,100,2024-05-08 10:00:00
EI1165,ED6,2024-06-12 10:00:00,2024-06-12 12:00:00,Ella Rises HQ,100,2024-06-05 10:00:00
EI1166,ED6,2024-07-17 10:00:00,2024-07-17 12:00:00,Virtual Zoom,100,2024-07-10 10:00:00
EI1167,ED6,2024-07-31 10:00:00,2024-07-31 12:00:00,Community Center Room A,100,2024-07-24 10:00:00
EI1168,ED6,2024-08-28 10:00:00,2024-08-28 12:00:00,Community Center Room A,100,2024-08-21 10:00:00
EI1169,ED6,2024-10-09 10:00:00,2024-10-09 12:00:00,Community Center Room A,100,2024-10-02 10:00:00
EI1170,ED6,2024-10-23 10:00:00,2024-10-23 12:00:00,Virtual Zoom,100,2024-10-16 10:00:00
EI1171,ED6,2024-12-25 10:00:00,2024-12-25 12:00:00,Virtual Zoom,100,2024-12-18 10:00:00
EI1172,ED6,2025-01-01 10:00:00,2025-01-01 12:00:00,Community Center Room A,100,2024-12-25 10:00:00
EI1173,ED6,2025-01-08 10:00:00,2025-01-08 12:00:00,Community Center Room A,100,2025-01-01 10:00:00
EI1174,ED6,2025-02-19 10:00:00,2025-02-19 12:00:00,Virtual Zoom,100,2025-02-12 10:00:00
EI1175,ED6,2025-03-12 10:00:00,2025-03-12 12:00:00,Local Library,100,2025-03-05 10:00:00
EI1176,ED6,2025-03-19 10:00:00,2025-03-19 12:00:00,Local Library,100,2025-03-12 10:00:00
EI1177,ED6,2025-04-09 10:00:00,2025-04-09 12:00:00,Art Studio 2,100,2025-04-02 10:00:00
EI1178,ED6,2025-04-30 10:00:00,2025-04-30 12:00:00,Art Studio 2,100,2025-04-23 10:00:00
EI1179,ED6,2025-05-28 10:00:00,2025-05-28 12:00:00,Local Library,100,2025-05-21 10:00:00
EI1180,ED6,2025-07-02 10:00:00,2025-07-02 12:00:00,Ella Rises HQ,100,2025-06-25 10:00:00
EI1181,ED6,2025-07-30 10:00:00,2025-07-30 12:00:00,Art Studio 2,100,2025-07-23 10:00:00
EI1182,ED6,2025-08-06 10:00:00,2025-08-06 12:00:00,Virtual Zoom,100,2025-07-30 10:00:00
EI1183,ED6,2025-09-10 10:00:00,2025-09-10 12:00:00,Art Studio 2,100,2025-09-03 10:00:00
EI1184,ED6,2025-10-08 10:00:00,2025-10-08 12:00:00,Ella Rises HQ,100,2025-10-01 10:00:00
EI1185,ED6,2025-10-22 10:00:00,2025-10-22 12:00:00,Virtual Zoom,100,2025-10-15 10:00:00
EI1186,ED6,2025-11-05 10:00:00,2025-11-05 12:00:00,Community Center Room A,100,2025-10-29 10:00:00
EI1187,ED5,2021-11-25 10:00:00,2021-11-25 12:00:00,Ella Rises HQ,100,2021-11-18 10:00:00
EI1188,ED5,2021-12-09 10:00:00,2021-12-09 12:00:00,Virtual Zoom,100,2021-12-02 10:00:00
EI1189,ED5,2021-12-23 10:00:00,2021-12-23 12:00:00,Community Center Room A,100,2021-12-16 10:00:00
EI1190,ED5,2022-01-06 10:00:00,2022-01-06 12:00:00,Ella Rises HQ,100,2021-12-30 10:00:00
EI1191,ED5,2022-01-13 10:00:00,2022-01-13 12:00:00,Ella Rises HQ,100,2022-01-06 10:00:00
EI1192,ED5,2022-01-20 10:00:00,2022-01-20 12:00:00,Virtual Zoom,100,2022-01-13 10:00:00
EI1193,ED5,2022-02-10 10:00:00,2022-02-10 12:00:00,Community Center Room A,100,2022-02-03 10:00:00
EI1194,ED5,2022-04-07 10:00:00,2022-04-07 12:00:00,Virtual Zoom,100,2022-03-31 10:00:00
EI1195,ED5,2022-04-28 10:00:00,2022-04-28 12:00:00,Art Studio 2,100,2022-04-21 10:00:00
EI1196,ED5,2022-05-19 10:00:00,2022-05-19 12:00:00,Art Studio 2,100,2022-05-12 10:00:00
EI1197,ED5,2022-05-26 10:00:00,2022-05-26 12:00:00,Virtual Zoom,100,2022-05-19 10:00:00
EI1198,ED5,2022-06-02 10:00:00,2022-06-02 12:00:00,Art Studio 2,100,2022-05-26 10:00:00
EI1199,ED5,2022-07-14 10:00:00,2022-07-14 12:00:00,Virtual Zoom,100,2022-07-07 10:00:00
EI1200,ED5,2022-07-21 10:00:00,2022-07-21 12:00:00,Community Center Room A,100,2022-07-14 10:00:00
EI1201,ED5,2022-07-28 10:00:00,2022-07-28 12:00:00,Community Center Room A,100,2022-07-21 10:00:00
EI1202,ED5,2022-08-11 10:00:00,2022-08-11 12:00:00,Local Library,100,2022-08-04 10:00:00
EI1203,ED5,2022-09-08 10:00:00,2022-09-08 12:00:00,Local Library,100,2022-09-01 10:00:00
EI1204,ED5,2022-09-15 10:00:00,2022-09-15 12:00:00,Ella Rises HQ,100,2022-09-08 10:00:00
EI1205,ED5,2022-09-22 10:00:00,2022-09-22 12:00:00,Ella Rises HQ,100,2022-09-15 10:00:00
EI1206,ED5,2022-10-06 10:00:00,2022-10-06 12:00:00,Community Center Room A,100,2022-09-29 10:00:00
EI1207,ED5,2022-11-03 10:00:00,2022-11-03 12:00:00,Local Library,100,2022-10-27 10:00:00
EI1208,ED5,2022-11-17 10:00:00,2022-11-17 12:00:00,Art Studio 2,100,2022-11-10 10:00:00
EI1209,ED5,2022-12-01 10:00:00,2022-12-01 12:00:00,Virtual Zoom,100,2022-11-24 10:00:00
EI1210,ED5,2022-12-15 10:00:00,2022-12-15 12:00:00,Art Studio 2,100,2022-12-08 10:00:00
EI1211,ED5,2022-12-22 10:00:00,2022-12-22 12:00:00,Ella Rises HQ,100,2022-12-15 10:00:00
EI1212,ED5,2023-01-05 10:00:00,2023-01-05 12:00:00,Virtual Zoom,100,2022-12-29 10:00:00
EI1213,ED5,2023-02-02 10:00:00,2023-02-02 12:00:00,Art Studio 2,100,2023-01-26 10:00:00
EI1214,ED5,2023-02-09 10:00:00,2023-02-09 12:00:00,Art Studio 2,100,2023-02-02 10:00:00
EI1215,ED5,2023-02-16 10:00:00,2023-02-16 12:00:00,Ella Rises HQ,100,2023-02-09 10:00:00
EI1216,ED5,2023-04-06 10:00:00,2023-04-06 12:00:00,Virtual Zoom,100,2023-03-30 10:00:00
